:Budget-Cleaned,:Rating-Cleaned,:Runtime-Cleaned,:Num-of-Ratings-Cleaned,:Gross-in-US-&-Canada-Cleaned,:Gross-worldwide-Cleaned,:Action,:Adventure,:Biography,:Drama,:Crime,:Animation,:Comedy,:Family,:Horror,:Mystery,:Thriller,:History,:Fantasy,:Sci-Fi,:Romance,:Music,:Sport,:Musical,:Documentary,:War,:Western,:Film-Noir,:Release-Year
8.0E7,6.7,128,127000,1.24728738E8,2.65328738E8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2003
4.0E7,6.0,117,82000,3.3562069E7,7.5339459E7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
,6.2,92,55000,5751882.0,5751882.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994
,7.5,122,6800,500082.0,1483975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022
,6.9,118,38000,1053788.0,1053788.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998
1.1E7,4.4,97,58000,,1.0578643E7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012
,5.1,104,3200,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1981
6148000.0,7.3,118,21000,109226.0,1197218.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2017
1.0E7,6.0,97,100000,3.5819556E7,7.3929392E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
1.9E7,5.2,109,50000,1.6883115E7,4.5158254E7,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
5000000.0,6.5,104,23000,1060512.0,2466444.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
8500000.0,7.0,173,38000,,2445252.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019
4.0E7,7.2,123,123000,3.3519628E7,5.5707411E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
,6.1,119,13000,405094.0,2672527.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2001
,6.8,118,54000,2.4313888E7,4.5987812E7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019
2.2E7,7.0,115,51000,2.8744356E7,2.8744356E7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1984
2.5E7,6.2,94,136000,3.2428195E7,6.9095771E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009
1.0E7,5.7,90,56000,2.9208403E7,4.4907074E7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2019
8.0E7,6.4,86,67000,1.58874395E8,4.31058604E8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6360000.0,6.6,105,42000,177404.0,1.2975143E7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
5.5E7,6.5,104,109000,5.207527E7,1.28792411E8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008
4970000.000000001,7.8,100,45000,435266.0,3169553.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015
5000000.0,6.4,98,56000,1.2241122E7,1.6373843E7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2017
,7.9,94,34000,,21493.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1950
,7.1,129,15000,1046899.0,1.8821749E7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1650000.0,7.6,118,50000,36416.0,36416.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1953
,7.2,119,49000,,232305.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
4.5E7,6.8,117,118000,8.3351587E7,1.78051587E8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992
5215200.0,6.4,99,600,,1530822.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
,5.3,88,19000,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2021
1.6E7,6.4,130,16000,2.8734552E7,2.9381649E7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2001
,4.0,94,646,,267464.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
,7.2,122,8500,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023
8.0E7,5.6,116,65000,1.9481943E7,4.3935763E7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003
4.5E7,6.4,105,217000,3.6316032E7,7.6014335E7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2008
,3.8,84,5600,,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
600000.0,6.4,95,45000,29063.0,450275.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1.9E7,6.2,90,72000,3.5061031E7,3.6192775E7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1.5E7,7.3,118,24000,3.9100956E7,3.9100956E7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1993
,5.6,94,11000,318877.0,318877.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
6.0E7,5.1,87,62000,9.3385515E7,2.00687492E8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
42000.0,5.1,87,2200,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2013
8.5E7,6.6,104,114000,4.7726342E7,8.0981914E7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
6.9E7,5.9,114,110000,7.3026337E7,8.6855739E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
,5.1,94,4700,1.5101131E7,1.5101131E7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1984
,6.1,105,65,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2023
,6.8,101,61000,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019
1200000.0,6.1,90,19000,3109904.0,3109904.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1988
1000000.0,6.1,94,38000,602302.0,602302.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
,6.5,110,2500,,424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1.3E7,5.8,88,37000,2.9760152E7,3.1167388E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
1.2E7,6.8,162,17000,,6334.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1960
3.7E7,5.6,93,60000,4.0846082E7,4.2593455E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1999
1300000.0,7.3,91,22000,,329.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1974
8.5E7,7.0,120,283000,7.5986503E7,1.68319243E8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008
6.0E7,6.4,124,122000,5.493028E7,1.5933028E8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1.0E7,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
7.0E7,5.5,133,63000,8005980.0,1.9652057E7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
1.5E7,6.0,98,70000,83361.0,3534313.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2008
1.25E8,5.8,102,131000,6.842012E7,3.04868961E8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018
,5.8,95,13000,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020
,6.4,97,1900,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1996
6000000.0,8.1,188,66000,6783304.0,6799117.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
,,90,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023
4500000.0,7.7,128,53000,,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992
1.0E7,6.6,89,55000,7779614.0,7804337.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
900000.0,6.3,95,50000,101215.0,101215.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2009
4.0E7,5.5,98,58000,1.6328471E7,2.6170671E7,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
,6.7,134,6500,,52885.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022
7000000.0,7.3,110,18000,8.3482352E7,8.6086881E7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5.5E7,6.3,98,170000,8.9707299E7,2.23387299E8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2005
,6.3,93,1300,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1938
5.0E7,3.7,93,41000,3.9177684E7,7.1992655E7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
,5.4,93,1500,,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2021
3.0E7,6.4,106,112000,1.8302607E7,4.1002607E7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
,7.0,105,5200,322975.0,322975.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1000000.0,8.2,117,40000,486919.0,726324.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
3000000.0,5.4,93,20000,1829804.0,1829804.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992
4000000.0,6.7,208,11000,,12634.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1960
1500000.0,6.3,91,22000,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
,,91,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1981
6.0E7,4.7,109,72000,3.6763355E7,1.08431355E8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1994
1.1E7,6.8,92,54000,3.1672907E7,3.1672907E7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1981
1.4E7,6.3,108,59000,6002684.0,1.1020402E7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2014
6.5E7,6.5,130,85000,9.0464773E7,1.28884132E8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000
2000000.0,7.0,92,23000,6671108.0,6675931.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
4.0E7,6.5,96,207000,4.80229E7,9.2913171E7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2004
,6.5,92,2100,675257.0,686026.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023
6.0E7,4.7,103,62000,1.9806188E7,3.9164441E7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008
,5.9,98,26000,1.6247964E7,1.6247964E7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
,5.3,95,2400,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1977
,4.9,92,1900,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
5300000.0,5.6,89,60000,4.4307191E7,6.2198461E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2017
500000.0,6.6,93,40000,150277.0,264349.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
133000.0,8.3,89,172000,371111.0,447459.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948
5.0E7,5.3,109,48000,8.1022101E7,1.52022101E8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995
,8.3,135,127000,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
,6.8,86,444,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022
9000000.0,7.2,106,41000,1.5119639E7,1.5485598E7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
9500000.0,6.2,109,28000,6.9847348E7,6.9847348E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1980
1.17E7,6.7,110,48000,8.8036683E7,8.8036683E7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992
5000000.0,6.7,92,48000,8940582.0,1.0275509E7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
1892400.0,7.6,140,23000,2484230.0,2642567.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1987
70000.0,3.7,100,167,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2023
9000000.0,5.5,85,20000,,371000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
,7.7,107,42000,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1988
,7.8,111,70000,498156.0,4419400.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
9000000.0,6.7,96,48000,4.6236E7,4.6236E7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1976
2.3E7,6.5,99,56000,8.4919401E7,1.79519401E8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
2.2E7,6.4,110,99000,9.0648202E7,1.47880543E8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007
,6.0,93,10000,27843.0,27843.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1989
1.35E8,6.4,96,107000,8.3028128E7,2.82570682E8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
,6.3,114,8300,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
,6.8,107,599,547556.0,547556.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023
3.5E7,5.8,118,36000,3.1755742E7,9.2455742E7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1979
,3.5,79,38,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2023
325000.0,8.1,105,110000,,11477.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1934
,5.9,112,35000,1075178.0,2096212.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014
1.0E7,6.8,109,17000,2.5754284E7,2.5755033E7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
,7.2,100,14000,2652246.0,2652246.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
3.0E7,5.5,89,114000,5.871551E7,1.1537585E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2009
1.0E7,7.3,125,110000,5490423.0,7177143.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006
1.0E7,7.0,106,98000,1.4482031E7,2.9261617E7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
5000000.0,7.3,109,59000,3.0031783E7,3.0031783E7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
1.0E7,5.8,92,65000,5.5389516E7,7.757832E7,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2009
3.0E7,6.5,94,116000,1.714208E7,4.156467E7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
4.5E7,6.2,92,318000,1.39854287E8,3.76152455E8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
,4.7,104,1100,,4072.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
7.5E7,6.7,135,106000,7.5982834E7,1.36982834E8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997
3500000.0,6.4,113,8400,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
,5.5,128,5200,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023
2000000.0,7.4,110,16000,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1949
125000.0,3.3,120,2300,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
,6.0,87,33000,,2183025.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018
700000.0,6.2,78,14000,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
2.0E8,6.3,156,374000,1.64870234E8,4.02064899E8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021
4.4E7,7.8,130,312000,1.8387576E8,3.6887576E8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
3.21E8,8.4,149,1200000,6.78815482E8,2.052415039E9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018
4500000.0,7.0,102,167000,4.0842944E7,4.5352337E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2022
4.0E7,6.3,137,169000,3.092569E7,3.0979816E7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1984
4000000.0,7.0,92,290000,2.5138705E7,4.0423945E7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2015
4.0E7,7.5,151,108000,1.7348945E7,4.5631458E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1.0E7,7.0,91,95000,2.5837195E7,2.5839182E7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
3.0E7,6.6,121,244000,1.7800004E7,4.4516999E7,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
3000000.0,8.7,133,1100000,1.08981275E8,1.09114817E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
,6.2,96,125000,3.2619671E7,5.1024243E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2005
1.3E8,7.6,162,573000,1.07509799E8,1.85382813E8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009
2.5E7,7.2,112,197000,4.2629776E7,6.5663276E7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2015
6000000.0,8.5,106,1100000,2.3341568E7,2.3341568E7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995
1.78E8,7.7,147,369000,2.20159104E8,7.91657398E8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018
5.8E7,8.0,108,1100000,3.63070709E8,7.82836791E8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
,6.8,87,6400,1924922.0,1969134.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023
2.0E8,7.8,133,674000,5.33539991E8,1.058682142E9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
,,114,,,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
,7.0,104,80000,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1.5E7,7.1,100,105000,6.6758538E7,7.9258538E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
2.3E7,8.0,126,653000,2.5568251E7,4.8517427E7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013
1.05E8,7.2,143,582000,1.44857996E8,3.53659851E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
2.5E7,7.8,130,161000,5.6505065E7,5.6505065E7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
6.5E7,7.6,117,851000,2.10629101E8,4.56082343E8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
7.5E7,7.0,145,597000,3.06169268E8,8.17400891E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1996
3.2E7,4.6,102,124000,3.0882515E7,7.9082515E7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
,5.3,110,2000,,221194.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2023
2.0E7,8.5,119,1200000,6719864.0,2.3875127E7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2.6E7,7.2,133,48000,3.219257E7,3.219257E7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
8.5E7,7.4,110,81000,1.6279099E8,4.08402536E8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8.5E7,6.6,139,481000,1.50947895E8,2.88885818E8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014
4.0E7,8.1,139,575000,6.7209615E7,1.80563636E8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016
5.0E7,6.3,114,77000,6496125.0,4.9091651E7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
6.8E7,6.8,130,251000,1.2327708E8,1.71235592E8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2022
2.0E8,7.8,143,721000,3.04360277E8,1.142471295E9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
1.2E7,7.8,123,376000,1.5322921E7,8.7100449E7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
6400000.0,8.1,107,907000,3.83712E7,7.83712E7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1984
1.1E7,8.1,122,445000,2.33005644E8,4.41306145E8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
8200000.0,8.1,172,252000,1.59287539E8,1.59436802E8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
1.4E7,7.1,119,347000,1.78406268E8,4.63406268E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990
8.4E7,7.5,105,303000,1.74340174E8,4.38550306E8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017
,7.1,113,2400,,4588168.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
1.5E7,7.5,116,161000,9.04048E7,9.04048E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
3000000.0,7.4,109,127000,1.416E8,1.41607219E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
5.0E7,7.4,116,360000,3.6261763E7,7.1261763E7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
1.25E8,6.5,124,469000,1.86740799E8,5.52639571E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004
1200000.0,7.6,103,458000,5.6000369E7,1.03911669E8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2004
100000.0,7.0,100,343,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
,5.8,89,666,18232.0,18232.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
250000.0,8.2,88,177000,46808.0,115875.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1950
,6.5,112,18000,572493.0,2824459.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2500000.0,7.4,120,68000,,8190.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956
3000000.0,6.7,102,49000,1.4182492E7,1.4182579E7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
2.0E7,6.5,101,128000,3.9123589E7,5.4806823E7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
,7.0,126,12000,150564.0,215034.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
